srcip,srcport,dstip,dstport,proto,total_fpackets ,total_fvolume ,total_bpackets ,total_bvolume ,min_fpktl ,mean_fpktl ,max_fpktl ,std_fpktl ,min_bpktl ,mean_bpktl ,max_bpktl ,std_bpktl ,min_fiat ,mean_fiat ,max_fiat ,std_fiat ,min_biat ,mean_biat ,max_biat ,std_biat ,duration ,min_active ,mean_active ,max_active ,std_active ,min_idle ,mean_idle ,max_idle ,std_idle ,sflow_fpackets ,sflow_fbytes ,sflow_bpackets ,sflow_bbytes ,total_fhlen ,total_bhlen ,"label(1=malware), (0=normal)"
10.0.2.15,53757,23.102.24.114,443,6,5,253,4,164,40,50,85,19,40,41,44,2,214,18308,36657,20859,563,12510,36248,20557,73339,73339,73339,73339,0,0,0,0,0,5,253,4,164,208,164,0
10.0.2.15,53758,23.102.24.114,443,6,5,253,4,164,40,50,85,19,40,41,44,2,237,29775,59338,34069,691,20126,58822,33511,119291,119291,119291,119291,0,0,0,0,0,5,253,4,164,208,164,0
10.0.2.15,53759,23.102.24.114,443,6,5,253,4,164,40,50,85,19,40,41,44,2,212,18159,36092,20627,634,12377,35650,20155,72838,72838,72838,72838,0,0,0,0,0,5,253,4,164,208,164,0
10.0.2.15,53760,23.102.24.114,443,6,5,241,4,164,40,48,73,14,40,41,44,2,227,17983,35847,20429,616,12161,35005,19783,72084,72084,72084,72084,0,0,0,0,0,5,241,4,164,208,164,0
10.0.2.15,62293,8.8.8.8,53,17,1,69,1,145,69,69,69,0,145,145,145,0,0,0,0,0,0,0,0,0,1611,1611,1611,1611,0,0,0,0,0,1,69,1,145,28,20,0
10.0.2.15,53444,23.23.223.184,443,6,14,9727,13,5233,40,694,1500,725,40,402,1460,593,840071,99996,840071,238706,44,79571,630066,188281,60988979,276,600115,1199955,848301,59788748,59788748,59788748,0,7,4863,6,2616,568,524,0
10.0.2.15,34862,111.221.77.159,40014,17,1,61,1,470,61,61,61,0,470,470,470,0,0,0,0,0,0,0,0,0,271621,271621,271621,271621,0,0,0,0,0,1,61,1,470,28,20,0
10.0.2.15,34862,157.56.52.27,40034,17,1,172,1,49,172,172,172,0,49,49,49,0,0,0,0,0,0,0,0,0,160805,160805,160805,160805,0,0,0,0,0,1,172,1,49,28,20,0
10.0.2.15,53764,77.72.118.213,80,6,6,2356,5,564,40,392,1500,600,40,112,400,160,1010,22802,58034,30610,83,14967,56215,27521,114220,114220,114220,114220,0,0,0,0,0,6,2356,5,564,248,204,0
10.0.2.15,65340,173.194.116.225,443,17,4,4202,4,4198,68,1050,1378,655,64,1049,1378,657,5960,8518,11976,3107,7718,10833,14259,3281,34138,34138,34138,34138,0,0,0,0,0,4,4202,4,4198,88,80,0
10.0.2.15,65339,8.8.8.8,53,17,1,61,1,258,61,61,61,0,258,258,258,0,0,0,0,0,0,0,0,0,20028,20028,20028,20028,0,0,0,0,0,1,61,1,258,28,20,0
10.0.2.15,51193,8.8.8.8,53,17,1,65,1,106,65,65,65,0,106,106,106,0,0,0,0,0,0,0,0,0,19679,19679,19679,19679,0,0,0,0,0,1,65,1,106,28,20,0
10.0.2.15,51176,8.8.8.8,53,17,1,61,1,237,61,61,61,0,237,237,237,0,0,0,0,0,0,0,0,0,21708,21708,21708,21708,0,0,0,0,0,1,61,1,237,28,20,0
10.0.2.15,57270,8.8.4.4,53,17,1,61,1,125,61,61,61,0,125,125,125,0,0,0,0,0,0,0,0,0,18832,18832,18832,18832,0,0,0,0,0,1,61,1,125,28,20,0
10.0.2.15,49239,8.8.8.8,53,17,1,71,1,148,71,71,71,0,148,148,148,0,0,0,0,0,0,0,0,0,1308,1308,1308,1308,0,0,0,0,0,1,71,1,148,28,20,0
10.0.2.15,55650,8.8.8.8,53,17,1,70,1,156,70,70,70,0,156,156,156,0,0,0,0,0,0,0,0,0,19362,19362,19362,19362,0,0,0,0,0,1,70,1,156,28,20,0
10.0.2.15,52505,8.8.8.8,53,17,1,73,1,146,73,73,73,0,146,146,146,0,0,0,0,0,0,0,0,0,1239,1239,1239,1239,0,0,0,0,0,1,73,1,146,28,20,0
10.0.2.15,50659,8.8.8.8,53,17,1,61,1,125,61,61,61,0,125,125,125,0,0,0,0,0,0,0,0,0,17477,17477,17477,17477,0,0,0,0,0,1,61,1,125,28,20,0
10.0.2.15,61508,8.8.8.8,53,17,1,58,1,151,58,58,58,0,151,151,151,0,0,0,0,0,0,0,0,0,26044,26044,26044,26044,0,0,0,0,0,1,58,1,151,28,20,0
10.0.2.15,56378,8.8.8.8,53,17,1,65,1,265,65,65,65,0,265,265,265,0,0,0,0,0,0,0,0,0,21027,21027,21027,21027,0,0,0,0,0,1,65,1,265,28,20,0
10.0.2.15,57272,173.194.122.15,443,17,5,5580,4,2881,68,1116,1378,585,60,720,1378,759,10677,18624,30656,8737,24927,29451,37721,7172,90800,90800,90800,90800,0,0,0,0,0,5,5580,4,2881,108,80,0
10.0.2.15,58830,8.8.8.8,53,17,1,59,1,123,59,59,59,0,123,123,123,0,0,0,0,0,0,0,0,0,19726,19726,19726,19726,0,0,0,0,0,1,59,1,123,28,20,0
10.0.2.15,57094,8.8.8.8,53,17,1,60,1,140,60,60,60,0,140,140,140,0,0,0,0,0,0,0,0,0,27215,27215,27215,27215,0,0,0,0,0,1,60,1,140,28,20,0
10.0.2.15,57270,8.8.8.8,53,17,1,61,0,0,61,61,61,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,0,0,28,0,0
10.0.2.15,53728,173.194.122.25,80,6,27,10871,20,3732,40,402,1500,602,40,186,528,229,227053,137870,708191,202442,8423,79121,436270,157576,365521816,195,148605,717467,209157,1320208,30299162,45022658,15664359,2,836,1,287,1088,804,0
10.0.2.15,53729,64.233.166.95,80,6,15,1975,14,916,40,131,730,238,40,65,216,63,479,133171,260803,143571,1081,34453,51494,28903,365194533,159,48756,278813,107723,7078367,36465821,45011348,14528874,1,179,1,83,608,564,0
10.0.2.15,62015,8.8.8.8,53,17,1,61,1,258,61,61,61,0,258,258,258,0,0,0,0,0,0,0,0,0,18460,18460,18460,18460,0,0,0,0,0,1,61,1,258,28,20,0
10.0.2.15,65341,173.194.116.225,443,17,20,7952,28,14692,65,397,1378,520,57,524,1378,613,181,44599,286952,89634,20,28550,281237,73427,9458934,44482,193102,330678,134795,2166796,2895507,4351856,1261234,5,1988,7,3673,408,560,0
10.0.2.15,62017,173.194.44.88,443,17,8,7939,8,4795,65,992,1378,577,61,599,1378,654,368,27637,94988,33724,29,20282,72476,25120,193461,193461,193461,193461,0,0,0,0,0,8,7939,8,4795,168,160,0
10.0.2.15,53715,23.14.94.140,80,6,2448,103126,10031,12976159,40,42,1500,47,40,1293,1460,424,65,14752,654276,57767,5,3633,659773,30256,378694575,198,1362648,4433788,1361123,1096289,13150118,45013985,18352543,90,3819,371,480598,97928,401244,0
10.0.2.15,53763,212.58.246.41,80,6,6,1532,5,575,40,255,1324,523,40,115,411,165,399,92208,246203,134183,896,17338,33781,23253,15857211,147,92348,276626,159588,4098755,7790082,11481410,5220325,2,510,1,191,248,204,0
10.0.2.15,53765,77.72.118.213,80,6,6,1930,5,564,40,321,1500,583,40,112,400,160,1105,24027,59646,32186,45,16407,57330,27356,120324,120324,120324,120324,0,0,0,0,0,6,1930,5,564,248,204,0
10.0.2.15,50660,173.194.122.25,443,17,7,4758,7,6156,68,679,1378,664,57,879,1378,640,11597,21226,34815,9442,5038,11754,17235,4669,12023008,34815,53065,71316,25810,11916877,11916877,11916877,0,3,2379,3,3078,148,140,0
10.0.2.15,53767,77.72.118.213,80,6,6,2432,5,564,40,405,1500,609,40,112,400,160,1416,14636,56619,27994,44,14772,56067,27540,1111836,59089,29544,59089,41782,1052747,1052747,1052747,0,3,1216,2,282,248,204,0
10.0.2.15,53768,212.58.244.16,80,6,6,1243,5,575,40,207,1035,405,40,115,411,165,483,120981,442045,214275,937,88603,247294,137682,10880241,17578,242225,466872,317698,10395791,10395791,10395791,0,3,621,2,287,248,204,0
10.0.2.15,53769,212.58.244.16,80,6,7,2565,7,1027,40,366,1317,560,40,146,412,180,869,105705,261695,128650,1403,60998,247653,104828,10879966,12264,264437,516610,356626,10351092,10351092,10351092,0,3,1282,3,513,288,284,0
10.0.2.15,51721,8.8.8.8,53,17,1,59,1,114,59,59,59,0,114,114,114,0,0,0,0,0,0,0,0,0,1226,1226,1226,1226,0,0,0,0,0,1,59,1,114,28,20,0
10.0.2.15,63235,8.8.8.8,53,17,1,57,1,121,57,57,57,0,121,121,121,0,0,0,0,0,0,0,0,0,1345,1345,1345,1345,0,0,0,0,0,1,57,1,121,28,20,0
10.0.2.15,52345,8.8.8.8,53,17,1,59,1,114,59,59,59,0,114,114,114,0,0,0,0,0,0,0,0,0,1279,1279,1279,1279,0,0,0,0,0,1,59,1,114,28,20,0
10.0.2.15,54646,8.8.8.8,53,17,1,57,1,112,57,57,57,0,112,112,112,0,0,0,0,0,0,0,0,0,1433,1433,1433,1433,0,0,0,0,0,1,57,1,112,28,20,0
10.0.2.15,58831,173.194.122.23,443,17,137,20375,203,199014,53,148,1378,218,57,980,1378,552,158,52968,895673,122591,7,34329,919176,110015,30030696,46930,1398373,5629647,2413841,1503748,5759706,18276345,8345022,27,4075,40,39802,2748,4060,0
10.0.2.15,60580,64.233.166.155,443,17,4,4199,3,2816,65,1049,1378,656,60,938,1378,760,10917,20951,27322,8794,24849,31651,38454,9620,79984,79984,79984,79984,0,0,0,0,0,4,4199,3,2816,88,60,0
10.0.2.15,61495,8.8.8.8,53,17,1,59,1,114,59,59,59,0,114,114,114,0,0,0,0,0,0,0,0,0,19113,19113,19113,19113,0,0,0,0,0,1,59,1,114,28,20,0
10.0.2.15,62019,173.194.116.243,443,17,8,5548,6,4247,65,693,1378,628,61,707,1378,589,259,17442,50040,22413,47,10878,34656,16329,19910643,50040,52328,54617,3236,19805986,19805986,19805986,0,4,2774,3,2123,168,120,0
10.0.2.15,60579,8.8.8.8,53,17,1,69,1,155,69,69,69,0,155,155,155,0,0,0,0,0,0,0,0,0,21615,21615,21615,21615,0,0,0,0,0,1,69,1,155,28,20,0
10.0.2.15,53766,66.235.138.193,80,6,7,1908,5,904,40,272,1500,544,40,180,740,312,552046,182186,552046,260166,943,178073,355203,250499,20954580,218,243263,728745,420439,6870908,10112394,13353881,4584154,2,636,1,301,288,204,0
10.0.2.15,53445,54.192.93.62,443,6,9,1380,16,11280,40,153,818,254,40,705,1460,692,685,81629,301223,118711,15,25703,300624,79515,120373383,1172,286290,571409,403218,119800802,119800802,119800802,0,4,690,8,5640,368,644,0
10.0.2.15,58304,8.8.8.8,53,17,1,59,1,114,59,59,59,0,114,114,114,0,0,0,0,0,0,0,0,0,16793,16793,16793,16793,0,0,0,0,0,1,59,1,114,28,20,0
10.0.2.15,53443,54.192.93.62,443,6,11,3112,15,6220,40,282,1042,396,40,414,1460,523,627,317115,931178,386657,45,202453,1133000,349164,122645559,225,1427134,2854043,2017954,119791291,119791291,119791291,0,5,1556,7,3110,448,604,0
10.0.2.15,65367,8.8.8.8,53,17,1,61,1,120,61,61,61,0,120,120,120,0,0,0,0,0,0,0,0,0,52512,52512,52512,52512,0,0,0,0,0,1,61,1,120,28,20,0
10.0.2.15,65368,173.194.116.246,443,17,3,2821,3,2816,65,940,1378,758,60,938,1378,760,4522,6579,8637,2909,8798,16646,24495,11099,35313,35313,35313,35313,0,0,0,0,0,3,2821,3,2816,68,60,0
10.0.2.15,53432,173.194.116.245,443,6,47,6094,53,11628,40,129,1500,242,40,219,1460,434,121,68068,529711,129682,24,47763,742865,146376,846177896,173,71283,747330,170367,1250126,38388107,45020459,13979179,2,264,2,505,1888,2124,0
10.0.2.15,53761,50.16.223.71,80,6,7,1166,6,457,40,166,917,330,40,76,253,86,723,146639,321730,162479,1244,59814,118385,82831,68588537,183,110168,439919,219833,7484446,22715954,44799800,19578682,1,291,1,114,288,244,0
10.0.2.15,65376,173.194.122.23,443,17,3,2821,3,2816,65,940,1378,758,60,938,1378,760,5038,6154,7271,1578,8092,16181,24271,11440,34115,34115,34115,34115,0,0,0,0,0,3,2821,3,2816,68,60,0
10.0.2.15,53545,54.83.62.162,443,6,14,10685,14,5225,40,763,1500,720,40,373,1460,577,11841,86394,638074,181683,41,59684,433185,125668,60831390,254,518495,1036736,732903,59794400,59794400,59794400,0,7,5342,7,2612,568,564,0
10.0.2.15,53492,195.113.232.75,80,6,48,21569,41,5478,40,449,1500,565,40,133,349,139,886,112098,400223,126418,473,36921,203079,67713,712168943,38,121960,492317,155844,9759341,32243811,45013232,16350299,2,937,1,238,1928,1644,0
10.0.2.15,52120,8.8.8.8,53,17,1,59,1,109,59,59,59,0,109,109,109,0,0,0,0,0,0,0,0,0,1267,1267,1267,1267,0,0,0,0,0,1,59,1,109,28,20,0
10.0.2.15,62389,8.8.8.8,53,17,1,68,1,213,68,68,68,0,213,213,213,0,0,0,0,0,0,0,0,0,68520,68520,68520,68520,0,0,0,0,0,1,68,1,213,28,20,0
10.0.2.15,59843,8.8.8.8,53,17,1,50,1,82,50,50,50,0,82,82,82,0,0,0,0,0,0,0,0,0,16471,16471,16471,16471,0,0,0,0,0,1,50,1,82,28,20,0
10.0.2.15,51611,8.8.8.8,53,17,1,63,1,163,63,63,63,0,163,163,163,0,0,0,0,0,0,0,0,0,27607,27607,27607,27607,0,0,0,0,0,1,63,1,163,28,20,0
10.0.2.15,63217,173.194.122.23,443,17,3,2821,3,2816,65,940,1378,758,60,938,1378,760,4723,7252,9782,3577,10165,18971,27777,12453,39796,39796,39796,39796,0,0,0,0,0,3,2821,3,2816,68,60,0
10.0.2.15,61267,8.8.8.8,53,17,1,61,1,125,61,61,61,0,125,125,125,0,0,0,0,0,0,0,0,0,20518,20518,20518,20518,0,0,0,0,0,1,61,1,125,28,20,0
10.0.2.15,59248,8.8.8.8,53,17,1,66,1,162,66,66,66,0,162,162,162,0,0,0,0,0,0,0,0,0,1270,1270,1270,1270,0,0,0,0,0,1,66,1,162,28,20,0
10.0.2.15,52906,8.8.8.8,53,17,1,73,1,150,73,73,73,0,150,150,150,0,0,0,0,0,0,0,0,0,20234,20234,20234,20234,0,0,0,0,0,1,73,1,150,28,20,0
10.0.2.15,61570,8.8.8.8,53,17,1,69,1,132,69,69,69,0,132,132,132,0,0,0,0,0,0,0,0,0,1259,1259,1259,1259,0,0,0,0,0,1,69,1,132,28,20,0
10.0.2.15,63216,8.8.8.8,53,17,1,65,0,0,65,65,65,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0,0,28,0,0
10.0.2.15,64523,8.8.8.8,53,17,1,59,1,146,59,59,59,0,146,146,146,0,0,0,0,0,0,0,0,0,1436,1436,1436,1436,0,0,0,0,0,1,59,1,146,28,20,0
10.0.2.15,63219,216.58.209.173,443,17,10,8015,8,3646,65,801,1378,623,57,455,1378,581,264,11294,31792,12570,13,9010,29715,13062,101647,101647,101647,101647,0,0,0,0,0,10,8015,8,3646,208,160,0
10.0.2.15,62477,8.8.8.8,53,17,1,69,1,197,69,69,69,0,197,197,197,0,0,0,0,0,0,0,0,0,179677,179677,179677,179677,0,0,0,0,0,1,69,1,197,28,20,0
10.0.2.15,61046,8.8.8.8,53,17,1,61,1,258,61,61,61,0,258,258,258,0,0,0,0,0,0,0,0,0,18688,18688,18688,18688,0,0,0,0,0,1,61,1,258,28,20,0
10.0.2.15,52246,8.8.8.8,53,17,1,71,1,148,71,71,71,0,148,148,148,0,0,0,0,0,0,0,0,0,20912,20912,20912,20912,0,0,0,0,0,1,71,1,148,28,20,0
10.0.2.15,59249,173.194.116.229,443,17,14,5415,22,22365,68,386,1378,533,61,1016,1378,555,140,7162,58769,16379,14,4287,53217,11802,93107,93107,93107,93107,0,0,0,0,0,14,5415,22,22365,288,440,0
10.0.2.15,61383,8.8.8.8,53,17,1,66,1,270,66,66,66,0,270,270,270,0,0,0,0,0,0,0,0,0,1255,1255,1255,1255,0,0,0,0,0,1,66,1,270,28,20,0
10.0.2.15,63216,8.8.4.4,53,17,1,65,1,106,65,65,65,0,106,106,106,0,0,0,0,0,0,0,0,0,19374,19374,19374,19374,0,0,0,0,0,1,65,1,106,28,20,0
10.0.2.15,54426,8.8.8.8,53,17,1,61,1,110,61,61,61,0,110,110,110,0,0,0,0,0,0,0,0,0,1376,1376,1376,1376,0,0,0,0,0,1,61,1,110,28,20,0
10.0.2.15,60704,8.8.8.8,53,17,1,59,1,108,59,59,59,0,108,108,108,0,0,0,0,0,0,0,0,0,1312,1312,1312,1312,0,0,0,0,0,1,59,1,108,28,20,0
10.0.2.15,50500,8.8.8.8,53,17,1,62,1,270,62,62,62,0,270,270,270,0,0,0,0,0,0,0,0,0,1527,1527,1527,1527,0,0,0,0,0,1,62,1,270,28,20,0
10.0.2.15,60028,8.8.8.8,53,17,1,59,1,123,59,59,59,0,123,123,123,0,0,0,0,0,0,0,0,0,19897,19897,19897,19897,0,0,0,0,0,1,59,1,123,28,20,0
10.0.2.15,34862,111.221.74.31,40007,17,1,63,1,48,63,63,63,0,48,48,48,0,0,0,0,0,0,0,0,0,270101,270101,270101,270101,0,0,0,0,0,1,63,1,48,28,20,0
10.0.2.15,62546,173.194.122.14,443,17,15,5492,14,4103,65,366,1378,439,57,293,1378,465,4871,27201,46542,14379,10199,22394,25953,5477,72410848,27115,34198,46542,7985,2975354,12028576,23081883,8560953,2,784,2,586,308,280,0
10.0.2.15,50856,8.8.8.8,53,17,1,59,1,114,59,59,59,0,114,114,114,0,0,0,0,0,0,0,0,0,1545,1545,1545,1545,0,0,0,0,0,1,59,1,114,28,20,0
10.0.2.15,57527,8.8.8.8,53,17,1,57,1,112,57,57,57,0,112,112,112,0,0,0,0,0,0,0,0,0,17769,17769,17769,17769,0,0,0,0,0,1,57,1,112,28,20,0
10.0.2.15,56486,8.8.8.8,53,17,1,59,1,114,59,59,59,0,114,114,114,0,0,0,0,0,0,0,0,0,20869,20869,20869,20869,0,0,0,0,0,1,59,1,114,28,20,0
10.0.2.15,51237,8.8.8.8,53,17,1,58,1,145,58,58,58,0,145,145,145,0,0,0,0,0,0,0,0,0,24184,24184,24184,24184,0,0,0,0,0,1,58,1,145,28,20,0
10.0.2.15,57529,173.194.122.23,443,17,3,2821,3,2816,65,940,1378,758,60,938,1378,760,4201,6663,9125,3481,8809,16489,24169,10861,35180,35180,35180,35180,0,0,0,0,0,3,2821,3,2816,68,60,0
10.0.2.15,52643,8.8.8.8,53,17,1,57,1,125,57,57,57,0,125,125,125,0,0,0,0,0,0,0,0,0,1348,1348,1348,1348,0,0,0,0,0,1,57,1,125,28,20,0
10.0.2.15,61286,8.8.8.8,53,17,1,63,1,203,63,63,63,0,203,203,203,0,0,0,0,0,0,0,0,0,23877,23877,23877,23877,0,0,0,0,0,1,63,1,203,28,20,0
10.0.2.15,65237,8.8.8.8,53,17,1,68,1,111,68,68,68,0,111,111,111,0,0,0,0,0,0,0,0,0,1314,1314,1314,1314,0,0,0,0,0,1,68,1,111,28,20,0
10.0.2.15,53305,8.8.8.8,53,17,1,73,1,146,73,73,73,0,146,146,146,0,0,0,0,0,0,0,0,0,21376,21376,21376,21376,0,0,0,0,0,1,73,1,146,28,20,0
10.0.2.15,52546,8.8.4.4,53,17,1,73,1,116,73,73,73,0,116,116,116,0,0,0,0,0,0,0,0,0,17934,17934,17934,17934,0,0,0,0,0,1,73,1,116,28,20,0
10.0.2.15,57289,8.8.8.8,53,17,1,76,1,150,76,76,76,0,150,150,150,0,0,0,0,0,0,0,0,0,19875,19875,19875,19875,0,0,0,0,0,1,76,1,150,28,20,0
10.0.2.15,50236,8.8.8.8,53,17,1,64,1,222,64,64,64,0,222,222,222,0,0,0,0,0,0,0,0,0,26622,26622,26622,26622,0,0,0,0,0,1,64,1,222,28,20,0
10.0.2.15,49675,8.8.8.8,53,17,1,71,0,0,71,71,71,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,0,0,28,0,0
10.0.2.15,50961,8.8.8.8,53,17,1,75,1,163,75,75,75,0,163,163,163,0,0,0,0,0,0,0,0,0,28254,28254,28254,28254,0,0,0,0,0,1,75,1,163,28,20,0
10.0.2.15,53221,8.8.8.8,53,17,1,56,1,245,56,56,56,0,245,245,245,0,0,0,0,0,0,0,0,0,1195,1195,1195,1195,0,0,0,0,0,1,56,1,245,28,20,0
10.0.2.15,62220,8.8.8.8,53,17,1,59,1,117,59,59,59,0,117,117,117,0,0,0,0,0,0,0,0,0,18034,18034,18034,18034,0,0,0,0,0,1,59,1,117,28,20,0
10.0.2.15,61627,8.8.8.8,53,17,1,58,0,0,58,58,58,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,0,0,28,0,0
10.0.2.15,52546,8.8.8.8,53,17,1,73,0,0,73,73,73,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,0,0,28,0,0
10.0.2.15,58495,8.8.8.8,53,17,1,62,1,200,62,62,62,0,200,200,200,0,0,0,0,0,0,0,0,0,32062,32062,32062,32062,0,0,0,0,0,1,62,1,200,28,20,0
10.0.2.15,62338,8.8.4.4,53,17,1,74,1,163,74,74,74,0,163,163,163,0,0,0,0,0,0,0,0,0,18322,18322,18322,18322,0,0,0,0,0,1,74,1,163,28,20,0
10.0.2.15,57711,8.8.8.8,53,17,1,59,1,117,59,59,59,0,117,117,117,0,0,0,0,0,0,0,0,0,18004,18004,18004,18004,0,0,0,0,0,1,59,1,117,28,20,0
10.0.2.15,61321,8.8.8.8,53,17,1,71,0,0,71,71,71,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,0,0,28,0,0
10.0.2.15,60999,8.8.8.8,53,17,1,64,1,144,64,64,64,0,144,144,144,0,0,0,0,0,0,0,0,0,27382,27382,27382,27382,0,0,0,0,0,1,64,1,144,28,20,0
10.0.2.15,56444,8.8.8.8,53,17,1,69,1,183,69,69,69,0,183,183,183,0,0,0,0,0,0,0,0,0,28280,28280,28280,28280,0,0,0,0,0,1,69,1,183,28,20,0
10.0.2.15,49403,8.8.8.8,53,17,1,72,1,290,72,72,72,0,290,290,290,0,0,0,0,0,0,0,0,0,18703,18703,18703,18703,0,0,0,0,0,1,72,1,290,28,20,0
10.0.2.15,61975,8.8.8.8,53,17,1,66,1,137,66,66,66,0,137,137,137,0,0,0,0,0,0,0,0,0,19712,19712,19712,19712,0,0,0,0,0,1,66,1,137,28,20,0
10.0.2.15,61627,8.8.4.4,53,17,1,58,1,122,58,58,58,0,122,122,122,0,0,0,0,0,0,0,0,0,1630,1630,1630,1630,0,0,0,0,0,1,58,1,122,28,20,0
10.0.2.15,58540,8.8.8.8,53,17,1,61,1,121,61,61,61,0,121,121,121,0,0,0,0,0,0,0,0,0,1380,1380,1380,1380,0,0,0,0,0,1,61,1,121,28,20,0
10.0.2.15,53591,108.160.172.225,443,6,11,5034,17,6660,40,457,1362,553,40,391,1460,522,352,183876,435805,130228,55,85202,230286,105612,61453370,5273,830079,1654886,1166452,59793211,59793211,59793211,0,5,2517,8,3330,448,684,0
10.0.2.15,63335,8.8.8.8,53,17,1,58,1,202,58,58,58,0,202,202,202,0,0,0,0,0,0,0,0,0,1425,1425,1425,1425,0,0,0,0,0,1,58,1,202,28,20,0
10.0.2.15,62338,8.8.8.8,53,17,1,74,0,0,74,74,74,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,0,0,28,0,0
10.0.2.15,62550,8.8.8.8,53,17,1,62,1,123,62,62,62,0,123,123,123,0,0,0,0,0,0,0,0,0,16698,16698,16698,16698,0,0,0,0,0,1,62,1,123,28,20,0
10.0.2.15,56202,8.8.8.8,53,17,1,70,0,0,70,70,70,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0,0,28,0,0
10.0.2.15,62822,8.8.8.8,53,17,1,57,1,121,57,57,57,0,121,121,121,0,0,0,0,0,0,0,0,0,1089,1089,1089,1089,0,0,0,0,0,1,57,1,121,28,20,0
10.0.2.15,57662,8.8.8.8,53,17,1,59,1,141,59,59,59,0,141,141,141,0,0,0,0,0,0,0,0,0,38698,38698,38698,38698,0,0,0,0,0,1,59,1,141,28,20,0
10.0.2.15,58496,173.194.122.13,443,17,30,8162,47,51337,65,272,1378,452,57,1092,1378,526,164,49263,484010,108688,17,30975,516916,94439,1428629,1428629,1428629,1428629,0,0,0,0,0,30,8162,47,51337,608,940,0
10.0.2.15,52626,8.8.8.8,53,17,1,62,1,124,62,62,62,0,124,124,124,0,0,0,0,0,0,0,0,0,1314,1314,1314,1314,0,0,0,0,0,1,62,1,124,28,20,0
10.0.2.15,51817,8.8.8.8,53,17,1,60,1,140,60,60,60,0,140,140,140,0,0,0,0,0,0,0,0,0,21317,21317,21317,21317,0,0,0,0,0,1,60,1,140,28,20,0
10.0.2.15,50027,8.8.8.8,53,17,1,65,1,156,65,65,65,0,156,156,156,0,0,0,0,0,0,0,0,0,27760,27760,27760,27760,0,0,0,0,0,1,65,1,156,28,20,0
10.0.2.15,54352,8.8.8.8,53,17,1,59,1,117,59,59,59,0,117,117,117,0,0,0,0,0,0,0,0,0,18657,18657,18657,18657,0,0,0,0,0,1,59,1,117,28,20,0
10.0.2.15,55440,8.8.8.8,53,17,1,62,1,102,62,62,62,0,102,102,102,0,0,0,0,0,0,0,0,0,1129,1129,1129,1129,0,0,0,0,0,1,62,1,102,28,20,0
10.0.2.15,49692,8.8.8.8,53,17,1,65,1,265,65,65,65,0,265,265,265,0,0,0,0,0,0,0,0,0,23158,23158,23158,23158,0,0,0,0,0,1,65,1,265,28,20,0
10.0.2.15,60384,8.8.8.8,53,17,1,57,1,142,57,57,57,0,142,142,142,0,0,0,0,0,0,0,0,0,1321,1321,1321,1321,0,0,0,0,0,1,57,1,142,28,20,0
10.0.2.15,49693,173.194.116.226,443,17,4,4202,3,2813,68,1050,1378,655,57,937,1378,762,15338,22881,30634,7650,24980,31410,37840,9093,68644,68644,68644,68644,0,0,0,0,0,4,4202,3,2813,88,60,0
10.0.2.15,53509,8.8.8.8,53,17,1,60,1,164,60,60,60,0,164,164,164,0,0,0,0,0,0,0,0,0,26700,26700,26700,26700,0,0,0,0,0,1,60,1,164,28,20,0
10.0.2.15,52114,8.8.8.8,53,17,1,62,1,275,62,62,62,0,275,275,275,0,0,0,0,0,0,0,0,0,18004,18004,18004,18004,0,0,0,0,0,1,62,1,275,28,20,0
10.0.2.15,61091,8.8.8.8,53,17,1,77,1,93,77,77,77,0,93,93,93,0,0,0,0,0,0,0,0,0,17584,17584,17584,17584,0,0,0,0,0,1,77,1,93,28,20,0
10.0.2.15,52115,173.194.122.11,443,17,9,6607,8,6365,65,734,1378,627,61,795,1378,644,782,10830,25112,8992,8,5949,20401,7951,86641,86641,86641,86641,0,0,0,0,0,9,6607,8,6365,188,160,0
10.0.2.15,61321,8.8.4.4,53,17,1,71,1,162,71,71,71,0,162,162,162,0,0,0,0,0,0,0,0,0,23088,23088,23088,23088,0,0,0,0,0,1,71,1,162,28,20,0
10.0.2.15,49675,8.8.4.4,53,17,1,71,1,159,71,71,71,0,159,159,159,0,0,0,0,0,0,0,0,0,22731,22731,22731,22731,0,0,0,0,0,1,71,1,159,28,20,0
10.0.2.15,57997,8.8.8.8,53,17,1,60,1,233,60,60,60,0,233,233,233,0,0,0,0,0,0,0,0,0,26358,26358,26358,26358,0,0,0,0,0,1,60,1,233,28,20,0
